customer_tweet_id,customer_tweet,customer_created_at,customer_in_response_to_tweet_id,brand_reply_id,brand_reply,brand_created_at,has_link,customer_tweet_clean,brand_reply_clean
268138,@116618 please figure it out. I’m not paying for prime to have problems occur at the worst possible time... The @174356 are on!,Fri Oct 06 00:30:32 +0000 2017,,268136,"@179931 I'm sorry for the frustration! Without giving account details, can you please tell us what's going on? ^AC",Fri Oct 06 00:43:22 +0000 2017,False,please figure it out. I’m not paying for prime to have problems occur at the worst possible time... The are on!,"I'm sorry for the frustration! Without giving account details, can you please tell us what's going on? ^AC"
529210,"@115830 You did NOT attempt to deliver my item yesterday as I was in all day &amp; you never turned up. So, what gives?",Sat Dec 02 08:46:32 +0000 2017,,529208,"@230698 Hi Samantha, did you get any emails about this? Were you given a new delivery date?^MA",Sat Dec 02 09:00:00 +0000 2017,False,"You did NOT attempt to deliver my item yesterday as I was in all day & you never turned up. So, what gives?","Hi Samantha, did you get any emails about this? Were you given a new delivery date?^MA"
2671139,@115830 who do I complain to that my prime delivery didn’t arrive the next day as you said it would when I ordered?,Tue Oct 31 09:46:47 +0000 2017,,2671138,"@752194 Hi, sorry to hear that. Is the order fulfilled by Amazon or a 3rd Party Seller? ^JJ",Tue Oct 31 09:53:00 +0000 2017,False,who do I complain to that my prime delivery didn’t arrive the next day as you said it would when I ordered?,"Hi, sorry to hear that. Is the order fulfilled by Amazon or a 3rd Party Seller? ^JJ"
1261851,@115850 For the sake of God can you please tell me when is this damn seller Asteroid India gonna ship my item?! https://t.co/pP1INBWhfa,Thu Oct 26 10:24:12 +0000 2017,,1261850,"@219760 I get your concern about the order. Once shipped we'll update you with the status, for further assistance please (1/2)^BS",Thu Oct 26 10:36:00 +0000 2017,False,For the sake of God can you please tell me when is this damn seller Asteroid India gonna ship my item?! <URL>,"I get your concern about the order. Once shipped we'll update you with the status, for further assistance please (1/2)^BS"
62376,@AmazonHelp I need to change the address delivery of a package,Sun Nov 26 00:00:01 +0000 2017,,62375,@130291 Hello! We want to help. Has the order you need a delivery address changed with already shipped out? You can check that here: https://t.co/Y5jpI9gRhE ^RM,Sun Nov 26 00:07:00 +0000 2017,True,I need to change the address delivery of a package,Hello! We want to help. Has the order you need a delivery address changed with already shipped out? You can check that here: <URL> ^RM
759770,@AmazonHelp who win the iphone8 quiz please cnfrm it,Wed Oct 11 19:25:23 +0000 2017,,759769,@301539 Here's the list of the iPhone 8 contest winners: https://t.co/MGupOOYvHT ^MA,Wed Oct 11 19:55:34 +0000 2017,True,who win the iphone8 quiz please cnfrm it,Here's the list of the iPhone 8 contest winners: <URL> ^MA
1167718,"It'd be cool if 2 @115833 could 'network' timers. IE set a timer on the kitchen Echo, have it go off on the Echo in the bedroom.",Tue Oct 24 18:50:43 +0000 2017,,1167717,@394656 We value your feedback! Let our Developers know of any suggestions you have here: https://t.co/upr1TDHCji ^KP,Tue Oct 24 18:56:40 +0000 2017,True,"It'd be cool if 2 could 'network' timers. IE set a timer on the kitchen Echo, have it go off on the Echo in the bedroom.",We value your feedback! Let our Developers know of any suggestions you have here: <URL> ^KP
2928952,"@AmazonHelp @115850 package supposed to be delivered today on high priority, delivery guy is apparently too busy to even pick up, please help! Tracking ID: 182111539201, would really appreciate a call from your side to resolve, need the package ASAP!",Wed Nov 29 05:40:55 +0000 2017,,2928951,"@810287 Also, please don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. ^BS",Wed Nov 29 06:00:00 +0000 2017,False,"package supposed to be delivered today on high priority, delivery guy is apparently too busy to even pick up, please help! Tracking ID: <PHONE>, would really appreciate a call from your side to resolve, need the package ASAP!","Also, please don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. ^BS"
30506,@AmazonHelp don't believe this. After having to cancel last order &amp; reorder for Amazon locker you've done exact same and sent from (cont),Wed Nov 01 11:43:40 +0000 2017,,30505,@122718 Sorry to hear of the delay. Please get in touch and I'll have a specialist look into this for you: https://t.co/tkLCr7DNil. ^BM,Wed Nov 01 11:51:27 +0000 2017,True,don't believe this. After having to cancel last order & reorder for Amazon locker you've done exact same and sent from (cont),Sorry to hear of the delay. Please get in touch and I'll have a specialist look into this for you: <URL> ^BM
2279681,This item with tracking No:__credit_card__ should have been  delivered on the 10th then it said 11th and now I am still waiting🤔 whats up! @AmazonHelp,Sat Nov 11 19:52:22 +0000 2017,,2279679,@173168 I'm sorry for the delay. What's the most recent tracking update listed here: https://t.co/aaDyEz1VgE? ^KB,Sat Nov 11 19:55:15 +0000 2017,True,This item with tracking No:__credit_card__ should have been delivered on the 10th then it said 11th and now I am still waiting🤔 whats up!,I'm sorry for the delay. What's the most recent tracking update listed here: <URL> ^KB
261240,@115821 I’m very disappointed. I ordered my headphone. Paid for shipping which I never do only to not have it delivered,Thu Oct 05 21:38:23 +0000 2017,,261239,@178199 I'm sorry you haven't received your order! Was the item shipped directly by Amazon or Third Party Seller? ^ME,Thu Oct 05 21:42:00 +0000 2017,False,I’m very disappointed. I ordered my headphone. Paid for shipping which I never do only to not have it delivered,I'm sorry you haven't received your order! Was the item shipped directly by Amazon or Third Party Seller? ^ME
2974806,Delivery was supposed to be Tuesday. Why would I ask for more of a delay at 3:50AM?!  #amzl #stopapoligizingandfixit https://t.co/xLii6tUDq0,Thu Nov 30 02:37:23 +0000 2017,,2974805,@820434 We'd like to look further into these issues. Please provide us with details here: https://t.co/wnEurU17IA ^LM,Thu Nov 30 02:55:00 +0000 2017,True,Delivery was supposed to be Tuesday. Why would I ask for more of a delay at 3:50AM?! #amzl #stopapoligizingandfixit <URL>,We'd like to look further into these issues. Please provide us with details here: <URL> ^LM
919040,Quand @120533 te livre le jour J #Vendredi13 #TheEvilWithin2 😱😅 https://t.co/pAABNoZdrv,Fri Oct 13 19:17:27 +0000 2017,,919039,@338172 Bonne réception ^ Ko,Fri Oct 13 20:58:31 +0000 2017,False,Quand te livre le jour J #Vendredi13 #TheEvilWithin2 😱😅 <URL>,Bonne réception ^ Ko
1340674,.@115850 When will you have Kannada in Kindle? Pl dont give vague reply like click on this link to give feedback. Give a proper reply,Fri Oct 27 15:26:39 +0000 2017,,1340671,@180613 Thanks for dropping in your valuable feedback. I'll be sharing your insight internally to work on it. ^BS,Fri Oct 27 15:37:00 +0000 2017,False,. When will you have Kannada in Kindle? Pl dont give vague reply like click on this link to give feedback. Give a proper reply,Thanks for dropping in your valuable feedback. I'll be sharing your insight internally to work on it. ^BS
709448,Details matter and @115821 is getting worse at this over time. Package delivery is the hallmark and it's getting sloppy.,Tue Oct 10 20:44:51 +0000 2017,,709447,@289636 I'm sorry to hear you've had a poor delivery experience! W/o giving account details can you tell us more about what's going on? ^KH,Tue Oct 10 20:55:25 +0000 2017,False,Details matter and is getting worse at this over time. Package delivery is the hallmark and it's getting sloppy.,I'm sorry to hear you've had a poor delivery experience! W/o giving account details can you tell us more about what's going on? ^KH
2576955,"@115850 you people are horrible, stop making and self decision and ask what the customer wants.",Thu Nov 16 21:33:21 +0000 2017,,2576951,"@254045 Our apologies for any inconvenience you had to go through, Saloni. Please tell us what went wrong and we'll be glad to help you. ^MK",Thu Nov 16 21:40:00 +0000 2017,False,"you people are horrible, stop making and self decision and ask what the customer wants.","Our apologies for any inconvenience you had to go through, Saloni. Please tell us what went wrong and we'll be glad to help you. ^MK"
2142373,Diebuster DVDs on US Amazon currently $20. Can't buy them cuz I don't have a US bank account or credit card though.,Thu Oct 19 09:10:38 +0000 2017,,2142372,@629917 Here is a list of the payment methods we accept https://t.co/VAP9FQRYq1 ^KM,Thu Oct 19 09:22:50 +0000 2017,True,Diebuster DVDs on US Amazon currently $20. Can't buy them cuz I don't have a US bank account or credit card though.,Here is a list of the payment methods we accept <URL> ^KM
2670048,@AmazonHelp hi will you be running the discounted prime membership as a part of your black Friday/cyber Monday deals this year?,Sun Nov 19 11:26:31 +0000 2017,,2670046,"@420164 Hi, please keep an eye on the website for all the deals this year! ^JJ",Sun Nov 19 11:36:00 +0000 2017,False,hi will you be running the discounted prime membership as a part of your black Friday/cyber Monday deals this year?,"Hi, please keep an eye on the website for all the deals this year! ^JJ"
158668,@115850  I ordered ponds bb cream which was not the original product similarly few months back I ordered for lakme eyeliner that was also duplicate... No quality assurance at all.. Worst services,Fri Nov 24 17:59:41 +0000 2017,,158666,"@152475 We're sorry to hear that the order delivered didn't meet your expectation. Just to ensure, did you report this to our support team here: https://t.co/rS49hgaADF? Do keep us posted. ^SM",Fri Nov 24 18:08:53 +0000 2017,True,I ordered ponds bb cream which was not the original product similarly few months back I ordered for lakme eyeliner that was also duplicate... No quality assurance at all.. Worst services,"We're sorry to hear that the order delivered didn't meet your expectation. Just to ensure, did you report this to our support team here: <URL> Do keep us posted. ^SM"
379413,@115830 @AmazonHelp a random £1 payment from Amazon has come out of my account. Why? #help,Mon Oct 09 06:34:48 +0000 2017,,379411,@195278 This is an authorisation charge Bianca https://t.co/r1jB3tGCSL ^KM,Mon Oct 09 06:52:49 +0000 2017,True,a random £1 payment from Amazon has come out of my account. Why? #help,This is an authorisation charge Bianca <URL> ^KM
